"","chromosome_name","start_position","end_position","hgnc_symbol","Reporter.identifier","start","end","distance"
"842","1",26317958,26320523,"CD52","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7731",26320394,26320453,2506
"843","14",92044496,92106621,"ATXN3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7763",92064195,92064254,62066
"844","9",34610486,34612104,"RPP25L","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.779",34610556,34610615,1559
"845","11",118531041,118547280,"TMEM25","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7795",118535759,118535818,16180
"846","17",76712832,76726799,"JMJD6","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7800",76721797,76721839,13925
"847","7",55365337,55433737,"LANCL2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7826",55432826,55432885,68341
"848","1",24040835,24086799,"MYOM3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7827",24057064,24057123,45905
"849","4",39698109,39782792,"UBE2K","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7862",39778365,39778424,84624
"850","2",44316281,44361862,"PREPL","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7874",44318767,44318826,45522
"851","20",6006093,6040053,"CRLS1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7875",6037205,6037264,33901
"852","14",77457870,77469472,"AHSA1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7880",77462642,77462701,11543
"853","16",18791669,18801572,"ARL6IP1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7886",18792749,18792808,9844
"854","3",114314501,114329714,"ZBTB20","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7897",114320498,114320557,15154
"855","9",125234853,125241382,"HSPA5","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7906",125236747,125236806,6470
"856","3",9649433,9702393,"MTMR14","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7910",9687819,9687873,52906
"857","4",7058671,7068085,"GRPEL1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7926",7062411,7062467,9358
"858","4",112818032,113384221,"ANK2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.793",113378966,113379025,566130
"859","15",84600986,84627796,"ZSCAN2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7944",84621256,84621315,26751
"860","X",71366136,71532374,"TAF1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.795",71460695,71460754,166179
"861","18",2847006,2916003,"EMILIN2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7969",2913981,2914040,68938
"862","17",4833340,4898061,"MINK1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7974",4896748,4896807,64662
"863","3",32685145,32773875,"CNOT10","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7985",32773654,32773713,88671
"864","10",32887273,33005792,"ITGB1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7988",32911579,32911638,118460
"865","11",126202096,126211692,"RPUSD4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.799",126202983,126203042,9537
"866","X",134460165,134520513,"HPRT1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7995",134500484,134500543,60289
"867","17",27294076,27315926,"WSB1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7996",27312642,27312701,21791
"868","X",152114599,152115540,"MAGEA5P","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.7999",152115255,152115314,882
"869","9",125200542,125234161,"RABEPK","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8000",125233773,125233832,33560
"870","12",94148577,94307675,"PLXNC1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8005",94256468,94256527,159039
"871","2",173880850,173965373,"SP3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8008",173906674,173906733,84464
"872","17",49495293,49515008,"NGFR","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.802",49514616,49514675,19656
"873","3",126704240,126960420,"CHCHD6","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8040",126960203,126960262,256121
"874","10",43556344,43574618,"ZNF239","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.807",43556471,43556530,18215
"875","1",43705824,43931165,"ST3GAL3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8075",43930888,43930947,225282
"876","8",22245133,22254601,"POLR3D","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8086",22250731,22250790,9409
"877","19",16123661,16139892,"RAB8A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.811",16127464,16127523,16172
"878","5",138285269,138338355,"CDC25C","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8127",138285551,138285610,53027
"879","X",130171962,130184870,"RAB33A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8135",130184784,130184843,12849
"880","20",17969018,17991122,"MGME1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.814",17988211,17988270,22045
"881","12",9594551,9607916,"KLRB1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8196",9598519,9598578,13306
"882","X",154477775,154479281,"LAGE3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8197",154477854,154477913,1447
"883","10",35008504,35127006,"CUL2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8215",35010347,35010406,118443
"884","2",166195185,166376001,"SCN9A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8217",166195530,166195589,180757
"885","7",73699206,73719672,"STX1A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8218",73699213,73699272,20407
"886","20",53453058,53504314,"TSHZ2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8220",53493535,53493594,51197
"887","12",70366290,70434292,"KCNMB4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8222",70430843,70430902,67943
"888","12",12685498,12722369,"CDKN1B","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8233",12722006,12722065,36812
"889","5",33440696,33468091,"TARS1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8242",33467837,33467896,27336
"890","1",229271062,229305894,"RAB4A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8246",229305424,229305483,34773
"891","2",44167969,44244384,"PPM1B","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.825",44231250,44231309,76356
"892","3",9362971,9386791,"THUMPD3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8254",9383220,9383279,23761
"893","3",150546678,150586016,"EIF2A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8255",150581614,150581646,39306
"894","2",148875227,149026759,"KIF5C","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8267",149026564,149026623,151473
"895","16",53598153,53703938,"RPGRIP1L","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.828",53601785,53601844,105726
"896","HG26_PATCH",340220,342834,"MRPS12","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.83",342601,342660,2555
"897","3",3126933,3153435,"TRNT1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8311",3134750,3134809,26443
"898","6",122443351,122471807,"SERINC1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8313",122443643,122443702,28397
"899","8",66562175,66614247,"MYBL1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8320",66562471,66562530,52013
"900","14",32934396,33820863,"NPAS3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8323",33804080,33804139,886408
"901","5",904319,912587,"TRIP13","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8332",911838,911881,8225
"902","3",51385291,51389397,"MANF","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8353",51389256,51389315,4047
"903","7",45157791,45186302,"RAMP3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8394",45183589,45183648,28452
"904","2",215942584,216034096,"MREG","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8406",215943377,215943436,91453
"905","18",22798261,23026488,"RBBP8","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8410",23026220,23026279,228168
"906","14",73058532,73123899,"RBM25","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.842",73120486,73120545,65308
"907","4",39698109,39782792,"UBE2K","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8420",39782493,39782552,84624
"908","2",86720291,86778041,"RMND5A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8425",86777519,86777578,57691
"909","4",41935129,41960803,"TMEM33","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8427",41960218,41960277,25615
"910","12",752579,911452,"WNK1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8438",909111,909170,158814
"911","2",219279342,219286898,"DNAJB2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8448",219286804,219286863,7497
"912","4",337814,384868,"ZNF141","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8460",374462,374521,46995
"913","1",28553085,28578545,"TRNAU1AP","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8463",28578395,28578454,25401
"914","X",143677153,143678362,"HNRNPH1P2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8464",143677957,143678013,1153
"915","1",229626247,229660200,"URB2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8497",229659529,229659588,33894
"916","7",30496621,30504841,"GGCT","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8503",30496742,30496801,8161
"917","7",56051685,56063989,"CCT6A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8508",56063179,56063238,12245
"918","5",157341596,157460100,"CYFIP2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8513",157395127,157395186,118445
"919","1",51236273,51273447,"RNF11","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8524",51272921,51272980,37115
"920","3",122411846,122416062,"WDR5B","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8525",122414490,122414549,4157
"921","14",100238298,100282788,"YY1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8543",100274721,100274759,44452
"922","HSCHR6_MHC_QBL_CTG1",4402903,4407130,"RING1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8547",4406744,4406803,4168
"923","15",82130206,82262773,"EFL1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8550",82130317,82130376,132508
"924","16",60024578,60025141,"LINC02141","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8554",60024624,60024683,504
"925","12",128267170,128707911,"TMEM132C","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8559",128707443,128707502,440682
"926","7",128297685,128343908,"RBM28","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8565",128310756,128310815,46164
"927","1",171817887,172418466,"DNM3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8610",172048621,172048680,600520
"928","17",12020829,12143830,"MAP2K4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8617",12143666,12143725,122942
"929","1",224434660,224740554,"CNIH3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8625",224566205,224566264,305835
"930","15",50275389,50355408,"GABPB1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8636",50286025,50286084,79960
"931","3",20160593,20186206,"SGO1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8637",20171123,20171182,25554
"932","11",68891276,68903835,"MRPL21","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8640",68891363,68891395,12527
"933","19",29923644,30016612,"URI1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8651",30012321,30012380,92909
"934","16",23557721,23574389,"UBFD1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8659",23570710,23570769,16609
"935","4",56467617,56503681,"SRP72","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8665",56491436,56491495,36005
"936","16",31180138,31196963,"FUS","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.867",31190039,31190082,16782
"937","1",27773219,27824443,"STX12","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8675",27824125,27824184,51165
"938","17",4004445,4143030,"ZZEF1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8688",4004583,4004642,138526
"939","11",15966449,16739591,"SOX6","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8707",15970611,15970670,773083
"940","1",40256333,40257971,"ZMPSTE24-DT","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8714",40257244,40257303,1579
"941","3",43690108,43734371,"ABHD5","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8716",43718539,43718598,44204
"942","HSCHR19_4_CTG3_1",164903,168699,"TSEN34","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8717",168504,168563,3737
"943","1",21822244,21937310,"HSPG2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8718",21827878,21827921,115023
"944","4",65319563,65670495,"EPHA5","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8725",65594615,65594674,350873
"945","1",35268709,35422058,"ZMYM4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8727",35421409,35421468,153290
"946","HG1_PATCH",481197,489847,"IPO4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8732",481685,481739,8596
"947","17",8204733,8210600,"AURKB","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8734",8207337,8207367,5837
"948","6",69672757,69867236,"LMBRD1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8744",69676137,69676196,194420
"949","2",28894667,28948219,"WDR43","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8747",28948004,28948063,53493
"950","7",54542325,54571080,"VSTM2A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8767",54551643,54551702,28696
"951","1",145992435,145996579,"TXNIP","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8778",145993057,145993116,4085
"952","13",48232612,48270357,"ITM2B","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8784",48261137,48261170,37712
"953","16",77007,85851,"MPG","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8788",85840,85899,8881
"954","1",151060397,151069544,"MLLT11","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8789",151068282,151068341,9088
"955","14",50418501,50561126,"MAP4K5","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.879",50419067,50419126,142566
"956","8",35235475,35796550,"UNC5D","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8824",35388980,35389039,561016
"957","15",41557675,41583589,"TYRO3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8829",41579061,41579120,25855
"958","19",7959123,7960012,"ELAVL1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.884",7959326,7959385,830
"959","8",19404161,19758029,"CSGALNACT1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8856",19749496,19749555,353809
"960","15",87859751,88256791,"NTRK3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8857",87876954,87877013,396981
"961","10",5765223,5842132,"GDI2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8860",5765715,5765774,76850
"962","5",271621,314974,"PDCD6","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8864",314697,314756,43294
"963","20",49503874,49568137,"PTGIS","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.888",49503911,49503970,64204
"964","16",50152911,50235310,"TENT4B","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.889",50231105,50231164,82340
"965","14",73567620,73575658,"ACOT2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8893",73575549,73575608,7979
"966","12",6747996,6767475,"MLF2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8896",6748321,6748380,19420
"967","15",88494440,88546681,"DET1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8899",88512567,88512626,52182
"968","2",233354494,233472104,"DGKD","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8932",233471990,233472049,117551
"969","7",128455849,128458418,"HILPDA","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8940",128458327,128458386,2510
"970","2",37617328,37661861,"CDC42EP3-AS1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8951",37642249,37642308,44474
"971","18",21612314,21633524,"SNRPD1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8956",21629110,21629169,21151
"972","HSCHR6_MHC_SSTO_CTG1",1947798,1953860,"C6orf136","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8969",1953398,1953429,6031
"973","X",46837043,46882358,"RP2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8977",46882232,46882291,45256
"974","6",112107931,112254939,"LAMA4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8992",112109287,112109346,146949
"975","4",52590960,52659301,"USP46","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8993",52596000,52596059,68282
"976","X",92459670,92460952,"KRT18P11","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.8997",92460355,92460414,1223
"977","17",16415571,16437003,"TRPV2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9000",16436912,16436971,21373
"978","1",31727117,31764893,"ADGRB2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9031",31727330,31727389,37717
"979","19",33373685,33382686,"CEBPG","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.906",33379787,33379846,8942
"980","18",34976928,35143470,"MAPRE2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9065",35141404,35141463,166483
"981","3",51826883,51833389,"IQCF3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9071",51830785,51830844,6447
"982","5",17065598,17276843,"BASP1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9074",17276481,17276540,211186
"983","2",43886224,43996226,"LRPPRC","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9076",43889813,43889872,109943
"984","19",47113274,47210636,"SAE1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9079",47210108,47210167,97303
"985","11",17074388,17077715,"RPS13","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9084",17075487,17075546,3268
"986","12",94148577,94307675,"PLXNC1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9098",94301013,94301062,159049
"987","11",109422190,109429167,"C11orf87","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.911",109425540,109425599,6918
"988","10",95605941,95656711,"ALDH18A1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9130",95606380,95606439,50711
"989","8",62143311,62144769,NA,"ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9145",62143481,62143540,1399
"990","5",37106228,37249376,"CPLANE1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9149",37107538,37107597,143089
"991","3",98732236,98821201,"ST3GAL6","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9157",98798782,98798841,88906
"992","8",98024851,98046469,"RPL30","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9175",98030527,98030586,21559
"993","HSCHR17_3_CTG1",5189,19112,"FLII","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9185",5764,5795,13892
"994","X",47571901,47619857,"SYN1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9199",47574173,47574232,47897
"995","3",48636463,48662886,"CELSR3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9201",48636811,48636870,26364
"996","HG2235_PATCH",110410,365012,"SLC25A26","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9242",356069,356128,254543
"997","8",54135241,54148514,"MRPL15","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9244",54147599,54147658,13214
"998","8",27235308,27258420,"STMN4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9249",27236672,27236731,23053
"999","3",55508311,56469095,"ERC2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9272",55508378,55508437,960725
"1000","10",44959407,44995891,"RASSF4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9273",44994320,44994379,36425
"1001","1",156699606,156705816,"CRABP2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9279",156699787,156699846,6151
"1002","5",132688681,132723725,"KIF3A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9284",132716322,132716381,34985
"1003","X",53094142,53170914,"KANTR","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9287",53170787,53170846,76713
"1004","HG2066_PATCH",110242,173825,"ZNF197","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9298",169235,169294,63524
"1005","17",4940008,4945222,"RNF167","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9305",4945046,4945105,5155
"1006","6",3153497,3157544,"TUBB2A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9316",3154383,3154442,3988
"1007","2",94867486,94947341,NA,"ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9344",94930787,94930846,79796
"1008","11",68683779,68691175,"GAL","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9362",68691065,68691124,7337
"1009","7",100875103,100888664,"SRRT","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9369",100888598,100888657,13502
"1010","7",996986,1138260,"C7orf50","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9371",1024506,1024565,141215
"1011","11",86791059,86952910,"PRSS23","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9388",86808722,86808781,161792
"1012","9",21967752,21995301,"CDKN2A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9392",21967781,21967840,27490
"1013","17",7187187,7219836,"DLG4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9397",7190088,7190147,32590
"1014","9",40571689,40579069,NA,"ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9401",40573502,40573561,7321
"1015","7",113078331,113087778,"GPR85","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9403",113081716,113081775,9388
"1016","7",151556124,151877214,"PRKAG2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9410",151556724,151556783,321031
"1017","17",19648136,19685760,"ALDH3A2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9414",19676262,19676321,37565
"1018","3",73382431,73624941,"PDZRN3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9418",73382902,73382961,242451
"1019","3",150546678,150586016,"EIF2A","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9419",150572148,150572207,39279
"1020","10",87189773,87342612,"NUTM2A-AS1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9466",87336820,87336879,152780
"1021","6",88139864,88166347,"CNR1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9469",88140263,88140322,26424
"1022","5",112891610,112893079,"ZRSR2P1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9472",112892048,112892107,1410
"1023","14",24809454,25050147,"STXBP6","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9479",24857026,24857061,240658
"1024","7",90245174,90311063,"CFAP69","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9483",90310756,90310815,65830
"1025","5",109334713,109409974,"PJA2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9486",109335518,109335577,75202
"1026","22",40857077,40932815,"XPNPEP3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9497",40932214,40932273,75679
"1027","11",123358428,123627774,"GRAMD1B","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9499",123624944,123625003,269287
"1028","7",100100858,100110345,"AP4M1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9501",100105238,100105297,9428
"1029","10",89430299,89556641,"SLC16A12","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9519",89430458,89430517,126283
"1030","X",18865771,18866554,"HAUS1P2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9536",18866342,18866398,727
"1031","6",113857345,113863475,"MARCKS","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9590",113861732,113861791,6071
"1032","14",20446401,20455089,"OSGEP","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9591",20449193,20449252,8629
"1033","7",2242226,2251146,"NUDT1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9592",2250925,2250984,8861
"1034","2",175176258,175181710,"ATP5MC3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9604",175178286,175178345,5393
"1035","17",69414697,69553865,"MAP2K6","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9613",69553713,69553772,139109
"1036","1",173799550,173824883,"CENPL","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9616",173802985,173803044,25274
"1037","13",95019835,95301475,"ABCC4","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9618",95163120,95163162,281598
"1038","7",157539056,158587823,"PTPRN2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9621",157539219,157539278,1048708
"1039","20",2873420,3039076,"PTPRA","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9627",3038142,3038201,165597
"1040","7",45157791,45186302,"RAMP3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9629",45177371,45177430,28452
"1041","1",16246840,16352480,"FBXO42","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9631",16250644,16250703,105581
"1042","5",138252380,138274621,"GFRA3","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9632",138252647,138252706,22182
"1043","5",76280956,76281267,"PDCD5P2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9666",76281111,76281170,252
"1044","3",50226292,50259362,"GNAI2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9677",50256245,50256304,33011
"1045","5",157341596,157460100,"CYFIP2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9685",157392970,157393029,118445
"1046","20",36996349,37095997,"RBL1","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9691",36998794,36998853,99589
"1047","10",1049538,1160991,"WDR37","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9717",1131733,1131792,111394
"1048","3",57755450,57930003,"SLMAP","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9732",57916972,57917031,174494
"1049","X",136848004,136880764,"RBMX","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9787",136874057,136874116,32701
"1050","20",58839718,58911192,"GNAS","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9794",58910028,58910081,71421
"1051","17",4163910,4164713,"CYB5D2","ebi.ac.uk:MIAMExpress:Reporter:A-MEXP-255.9797",4164635,4164694,744
